100,Germany_5y,Germany_10y,Germany_30y,Belgium_5y,Belgium_10y,Belgium_30y,Austria_5y,Austria_10y,Austria_30y,Netherlands_5y,Netherlands_10y,Netherlands_30y,France_5y,France_10y,France_30y,Spain_5y,Spain_10y,Spain_30y,Italy_5y,Italy_10y,Italy_30y
6/20/2018,-26.5,37.5,114.7,-2.2,73.7,171.2,-9,63,148.7,-19.2,53.1,113.3,-19.2,53.1,113.3,31.7,124.1,244.7,145.1,254.3,346.3
6/21/2018,-31.1,33.3,111.9,-5,72.3,170.7,-12,61.2,149.3,-23.1,49.3,111.3,-23.1,49.3,111.3,38.9,133.1,254.3,177.3,272.4,352
6/22/2018,-30.2,33.5,111.7,-3.2,73.4,173.2,-11,61.8,148.8,-22.2,49.4,110.8,-22.2,49.4,110.8,41,134.8,255.6,178.8,268.7,349.7
6/25/2018,-30.8,32.5,110,-3.3,73.6,173.8,-12,61.3,147.2,-22.9,48.7,108.8,-22.9,48.7,108.8,41.9,134.6,257.1,195,281.9,357.1
6/26/2018,-28.8,33.9,111.4,-1.4,75.7,175.8,-11,63.9,149.5,-21.1,50.4,110.1,-21.1,50.4,110.1,45.1,138.9,260.4,200.4,288.5,356.4
6/27/2018,-30.4,31.9,106.7,-3.3,73.5,170.7,-12,61.3,144.9,-22.6,48.1,104.9,-22.6,48.1,104.9,42.6,135,255.8,188.1,280.5,355.6
6/28/2018,-30.2,31.7,105.1,-3.2,72.9,167.9,-11,60.9,143.5,-22.6,47.7,103.4,-22.6,47.7,103.4,44,136.1,257.5,184.8,277.5,353.3
6/29/2018,-30.6,30,101.7,-6,68.6,158.8,-13,57,138.8,-23.6,45.6,99.4,-23.6,45.6,99.4,39.7,131.8,250.5,172.1,267.4,344.6
7/2/2018,-31.4,30.2,101.5,-7.6,68,156.6,-14,56.3,136.2,-24.3,45.8,98.4,-24.3,45.8,98.4,36.6,129.2,246.3,170.4,264.7,341.7
7/3/2018,-30.7,29.2,98.8,-7.7,66.5,154.5,-14,55.1,132.2,-23,44.8,96.1,-23,44.8,96.1,37.2,128.8,245.2,168.6,263.1,338.6
7/4/2018,-29.6,30.3,100.6,-6.3,67.3,155.9,-14,55.9,132.9,-22.2,46,97.9,-22.2,46,97.9,37.8,129.6,245.9,170.6,265.1,338.9
7/5/2018,-29.6,29.7,98.5,-4.9,67.1,156.6,-13,55.4,131.2,-22.3,45.5,96.5,-22.3,45.5,96.5,40.3,132.5,248.5,185.7,272.4,341.5
7/6/2018,-30.3,29,99.6,-5.3,67,158.1,-14,54.1,132.4,-23.1,44.7,98.2,-23.1,44.7,98.2,38,130.6,247.6,183.8,271,343.5
7/9/2018,-29.7,29.8,101.9,-4.4,67.4,161.5,-13,53.6,133.2,-22.6,45.1,100.4,-22.6,45.1,100.4,36.4,129,246.1,177.6,266.2,341.1
7/10/2018,-27.7,31.8,103.2,-2.4,69,162.7,-11,55.8,134.5,-20.4,47.4,101.7,-20.4,47.4,101.7,34.8,127.5,243.7,178.9,266.7,342.5
7/11/2018,-28.1,36.6,101.5,-2.6,68.4,161.1,-12,55,133.4,-20.7,46.8,100.1,-20.7,46.8,100.1,35.7,130,246.3,182.5,268.5,347.3
7/12/2018,-29.6,35.5,101.3,-4.2,65.5,156.9,-13,53.9,132.3,-21.9,45.7,99.3,-21.9,45.7,99.3,32.9,128.2,246.7,173.8,262,346.8
7/13/2018,-30.9,33.8,100.6,-6,62.6,155.8,-14,52,131.1,-23.3,43.3,97.3,-23.3,43.3,97.3,31.4,126,244.5,169.4,254.6,343.3
7/16/2018,-28.9,36.1,102.4,-3.4,65.7,159,-12,54.6,132.8,-21.4,45.6,98.9,-21.4,45.6,98.9,32.2,127.6,246.5,168,257.4,343.7
7/17/2018,-30.1,34.4,101.2,-5.2,63.2,156.5,-14,52.8,131.6,-23,43.8,97.5,-23,43.8,97.5,30.9,124.7,242.5,155.9,246.5,339.3
7/18/2018,-30.5,33.9,101.6,-4.9,64,158.5,-14,52.1,131.9,-23.6,43.3,97.7,-23.6,43.3,97.7,33.1,127.6,245,159.9,250.2,340.4
7/19/2018,-30.7,32.9,100.5,-6.1,64,158.4,-14,51.3,131.3,-23.6,42.4,98,-23.6,42.4,98,33.6,127.8,245.8,157.2,250.2,339.9
7/20/2018,-28.1,36.9,103.7,-2.7,69,162.6,-11,56.2,135.5,-20.6,46.9,101.6,-20.6,46.9,101.6,34.8,131,248,164.6,258.5,343.7
7/23/2018,-25.2,40.5,107,0,72.1,164.4,-9,59.5,138.6,-17.8,50.3,104.9,-17.8,50.3,104.9,35.9,137.7,248.4,168.9,263.6,346.7
7/24/2018,-25.8,39.5,105.1,-1.8,70.3,161.9,-10,58,136.6,-18.7,49.4,103,-18.7,49.4,103,35.3,136.8,247.4,174.4,268,349.4
7/25/2018,-17.2,39.4,104.1,-1.8,69.9,161.4,-9,57.6,135.5,-18.4,49.1,102.1,-18.4,49.1,102.1,32.9,134.8,246,173.5,267.4,348
7/26/2018,-16.6,40.2,105.3,-1.6,69.9,161.8,-9,58.5,136.7,-17.8,49.8,103.4,-17.8,49.8,103.4,32.3,136,246.9,176.6,270.1,348.2
7/27/2018,-16.8,40.2,105.9,-0.6,70.4,162.6,-9,58,137,-18.3,49.7,103.6,-18.3,49.7,103.6,33.8,137,246,182.9,273.9,349.4
7/30/2018,-13.4,44.4,110.1,2.3,74.9,166.9,-6,60.8,139.8,-15,53.5,107.7,-15,53.5,107.7,38.1,142.3,250.7,186.4,278.2,352.6
7/31/2018,-12.8,44.2,108.7,2.7,73.7,164.2,-5,60.1,138.1,-14.6,53.1,106.3,-14.6,53.1,106.3,35.8,139.6,247.7,180.2,271.6,348.8
8/1/2018,-10.3,47.5,112.3,5.7,78.4,168.4,-2,63.7,141.2,-11.8,56.5,109.9,-11.8,56.5,109.9,39.3,145.1,252.9,185.5,278.4,353.1
8/2/2018,-12.3,45.9,110.7,5.3,79.6,170.2,-4,63.6,140.4,-13.1,55.5,108.6,-13.1,55.5,108.6,40.7,145.4,254,204.9,290.7,356.9
8/3/2018,-16.4,40.6,105.9,2.7,76.1,167.6,-8,59.6,136.2,-16.5,50.8,104,-16.5,50.8,104,38,141.9,250.6,207.8,292.1,357.6
8/6/2018,-17.5,38.7,103.9,-0.3,72.8,164.7,-9,58.2,134.3,-17.7,49.1,102.2,-17.7,49.1,102.2,36.6,139.4,248.3,205.2,290,357.8
8/7/2018,-16.3,40.6,105.4,0.6,73.7,164.8,-8,59.9,136,-16.7,50.7,103.7,-16.7,50.7,103.7,36.6,139.1,248,201.3,286.6,356.7
8/8/2018,-17.8,39.6,105.4,-0.5,73.3,165.1,-9,58.8,136.3,-18.4,49.6,103.7,-18.4,49.6,103.7,37.6,140.4,250.2,206,290.8,359.2
8/9/2018,-20,37.3,103.8,-2,72.5,165.5,-11,57.2,135.1,-20.6,47.8,102.2,-20.6,47.8,102.2,38.1,139.1,249.6,205.4,289.4,356.4
8/10/2018,-25,31.5,97.7,-5.8,68.5,161.1,-16,52.6,129.6,-24.8,42.5,96.4,-24.8,42.5,96.4,40.6,140.3,251,221.2,298.6,358.2
8/13/2018,-25.8,31,97.7,-4.2,70.1,163.2,-15,52.9,129.9,-25.3,42.6,96.9,-25.3,42.6,96.9,45.3,145,257.4,239.5,309.5,367.1
8/14/2018,-24.7,32.6,99.1,-4.2,70.8,163.7,-14,54.1,131.6,-24.4,43.5,98.1,-24.4,43.5,98.1,41.8,141.1,252.5,230,302.4,365
8/15/2018,-27,30.3,96.7,-5.8,69.4,163.2,-17,52.5,131.9,-26.2,41.4,96.5,-26.2,41.4,96.5,43.4,144.4,255.3,243.7,316.1,371.1
8/16/2018,-25.6,31.8,97.9,-3.8,70,163.8,-15,53.9,132.7,-24.3,43,97.6,-24.3,43,97.6,41.9,144,254.4,237,311.1,368.5
8/17/2018,-27.3,30.4,96.6,-5.4,68.8,163.2,-16,52.5,131.6,-25.6,41.7,96.5,-25.6,41.7,96.5,42.1,144.6,255.3,240,311.5,369.4
8/20/2018,-27.6,30.1,96.5,-6,67.4,162.6,-16,51.2,131.6,-26.8,41.1,96.3,-26.8,41.1,96.3,37.5,138.6,250.2,228,301,362.1
8/21/2018,-24.9,32.9,98.9,-3.5,69.3,163.7,-13,53.7,133.2,-24,43.9,98.7,-24,43.9,98.7,33.9,136.4,249.4,222.1,298.3,362.7
8/22/2018,-22.9,34.2,99.8,-2.1,70.6,164.4,-11,55,134.2,-22.6,45.3,99.6,-22.6,45.3,99.6,34.2,137.8,250.2,228.4,305.6,367.5
8/23/2018,-22.9,33.8,100.3,-3.5,69.5,164,-11,54.7,134.8,-22.9,44.7,99.8,-22.9,44.7,99.8,33.3,137,249.8,231.5,308.3,367.2
8/24/2018,-22.1,34.3,100.6,-2.6,69.9,164.4,-11,55.2,134.7,-21.9,45.2,100.3,-21.9,45.2,100.3,34.9,139,252.2,238.7,314.5,368.3
8/27/2018,-19.7,37.5,104.6,-0.4,72.7,166.3,-8,58.3,139,-19.4,48.2,104.1,-19.4,48.2,104.1,36.3,140.6,253.5,239.4,315,368
8/28/2018,-19.1,37.9,105,-0.7,73.1,167.2,-8,58.9,137.9,-18.5,48.7,104.4,-18.5,48.7,104.4,40.9,145.2,258.4,244.7,318.2,371.4
8/29/2018,-17,40.3,107.8,0.9,74.6,168.3,-5,61.4,141,-16.3,51,107,-16.3,51,107,42.8,146.2,260,239.9,312,369.9
8/30/2018,-22.3,34.4,101.8,-2.7,70.6,165.1,-10,56.2,136.1,-20.6,46.2,101.3,-20.6,46.2,101.3,43.5,146.8,261.3,250.1,320.7,377.4
8/31/2018,-23.3,32.5,100.4,-2.7,69.7,164.8,-11,54.5,135,-21.4,44.7,100,-21.4,44.7,100,45,146.8,261.9,256.4,322.9,380.4
9/3/2018,-22.8,33.2,101.4,-1.5,70.7,166.3,-11,55.2,136.3,-20.5,45.4,101.3,-20.5,45.4,101.3,42.7,144.8,260.7,249,315.7,376.1
9/4/2018,-20.7,35.5,103.2,-1.2,70.2,166.2,-9,56.2,136.9,-19,46.9,102.1,-19,46.9,102.1,40.7,142.6,256.9,226.5,301.2,368
9/5/2018,-17.7,37.9,105,0.5,72.6,167.5,-7,57.7,137.9,-16.9,48.8,103.4,-16.9,48.8,103.4,42.6,144.5,258.8,214.4,292.9,360.9
9/6/2018,-19.8,35.3,102.8,-1.7,70.8,165.6,-9,55,135.7,-18.8,46.4,101.2,-18.8,46.4,101.2,42.4,144.6,259,207.6,305.4,358.8
9/7/2018,-17.7,38.6,106.1,0.6,73.4,167.6,-7,58.1,138.7,-16.4,49.5,104.5,-16.4,49.5,104.5,43.6,145.9,259.1,205.8,303.1,358.8
9/10/2018,-16.4,40,108,1.6,72.8,168,-6,58.2,139.9,-15.6,50.2,106.1,-15.6,50.2,106.1,43.4,145,258.6,189.8,290.6,352.6
9/11/2018,-14.5,42.9,110.4,2.9,75.6,170.5,-4,60.9,142.1,-14,52.7,108.9,-14,52.7,108.9,44.5,146.4,259.8,191.8,294,354.5
9/12/2018,-16,40.9,108.2,2.2,74,169,-5,59.5,140.3,-15.6,51,107.2,-15.6,51,107.2,44.3,146,259,194.8,294.7,355.5
9/13/2018,-15,42.1,109,3.2,75,170,-4,60.7,141.1,-14.7,51.9,107.9,-14.7,51.9,107.9,46.9,146.6,259.8,197.2,294.8,355.6
9/14/2018,-13.1,44.9,111.1,5.1,77.8,172.5,-3,63.2,143.5,-12.8,54.6,110.2,-12.8,54.6,110.2,48.1,148.3,260.8,199.3,297.9,357.8
9/17/2018,-11.5,45.7,110.2,5.5,77.7,170.7,-1,64,142.8,-11.1,55.4,109.3,-11.1,55.4,109.3,49.2,148.5,259.8,182,284.3,350.8
9/18/2018,-9.9,47.9,112.6,6.7,79.7,172.1,-1,66.2,145.1,-9.5,57.6,111.8,-9.5,57.6,111.8,50.9,150.3,260.6,172.9,278.7,345.8
9/19/2018,-9.8,48.6,114,7.5,80.8,173,-1,67.3,147,-9.1,58.7,113.1,-9.1,58.7,113.1,51.3,152.4,263.2,183.9,284.9,348.6
9/20/2018,-10.7,47,112.7,6.8,79.8,172.1,-2,65.8,146.5,-9.6,57.2,111.9,-9.6,57.2,111.9,50.2,150.8,262,190,287.9,349.9
9/21/2018,-11.8,46,111.9,6.3,78.9,171.8,-3,65.2,146,-10.4,56.1,111.3,-10.4,56.1,111.3,47.8,149.1,260.4,182.9,282.7,346.1
9/24/2018,-6.5,50.9,114,12,84.1,174.6,3,70.2,148.1,-4.9,60.7,113.6,-4.9,60.7,113.6,51.5,152.1,262.4,197.5,294.6,351.7
9/25/2018,-3.4,54.2,116,14.5,86.8,176.2,5,73.3,149.8,-2.2,63.9,116.2,-2.2,63.9,116.2,51.8,152.3,261.9,188.6,287.5,348.3
9/26/2018,-4.4,52.5,113.7,13.8,85.9,174.5,5,71.7,147.5,-3,62.1,113.7,-3,62.1,113.7,51.4,152.1,261.3,184,285.6,346.8
9/27/2018,-3.4,52.8,111.8,15.9,86.6,173.5,6,72.6,146.4,-1.9,62.7,112.4,-1.9,62.7,112.4,51,150.3,259.7,189.3,288.5,351.9
9/28/2018,-9.2,46.9,107.6,11,82.8,171.2,0,67.4,142,-6.9,57.6,108.5,-6.9,57.6,108.5,52,149.8,257.6,222.8,314.3,372
10/1/2018,-10.2,47,109.6,11.2,84.7,174.8,-1,67.5,143.5,-7.9,57.6,110.6,-7.9,57.6,110.6,54.4,152.8,261.5,252.6,329.5,374.1
10/2/2018,-14.5,42.1,105.2,8.1,80.5,171.6,-4,63.7,139.7,-12,52.6,106.1,-12,52.6,106.1,54.7,153.7,262.9,269.6,344.8,382.3
10/3/2018,-9.3,47.4,108.7,12.1,83.8,173.3,2,68.6,143,-7,57.7,109.7,-7,57.7,109.7,54.2,153.4,263.9,242.7,331,377.1
10/4/2018,-5,53,112.4,16.3,88.9,176,4,73.3,145.7,-3.2,63,113.3,-3.2,63,113.3,56.1,156,265.6,244.6,332.5,378
10/5/2018,-2.4,57.2,117.9,18.8,91.8,179.4,7,77.3,151,-0.6,67.2,118.8,-0.6,67.2,118.8,58.1,157.5,267.7,262.3,342.1,384.3
10/8/2018,-6.9,52.8,115.7,15.9,88.7,178.2,3,72.8,148.7,-4.9,63.1,116.6,-4.9,63.1,116.6,58.9,158.9,268.9,280.5,356.4,395
10/9/2018,-5.1,54.7,116.4,18,90.4,178.8,4,74.9,149.7,-2.7,65.5,117.7,-2.7,65.5,117.7,60.5,159.8,270.3,266.6,347.2,392.2
10/10/2018,-4.8,55.1,116.5,18.3,91.2,179.3,5,74.9,149.6,-2.4,66.2,117.9,-2.4,66.2,117.9,62,161,271.7,269.5,350.3,394.6
10/11/2018,-7.1,51.7,113.4,16.4,89.7,178.3,3,71.8,146.8,-4.7,63.1,115.1,-4.7,63.1,115.1,65.2,164.1,274.9,281.7,356.1,397.1
10/12/2018,-9.8,49.7,112.1,13.7,88.1,177.5,0,69.9,145.7,-7.1,61.3,114.4,-7.1,61.3,114.4,66.8,167.2,278.1,283.3,357.3,398
10/15/2018,-10,50.1,112.7,14.1,88.6,178.4,0,70.4,146.3,-7.3,61.8,115.2,-7.3,61.8,115.2,66,167.7,280.2,281.8,354.2,394.9
10/16/2018,-10.7,49,111.6,12.5,86.5,176.3,0,69.5,145.5,-7.9,60.7,114.2,-7.9,60.7,114.2,62.9,164.1,276.6,267.1,345,390.6
10/17/2018,-13.4,46,109.2,10.1,84.4,175.4,-3,66.9,144,-10.4,58.2,111.8,-10.4,58.2,111.8,62.3,164.7,276,274.6,354.5,397.9
10/18/2018,-18.2,41.5,105.7,7.4,83.9,176.7,-8,63,141,-14.8,54.4,108.7,-14.8,54.4,108.7,69.1,172.5,283.5,292,368.3,406.9
10/19/2018,-13,45.8,107,13.1,89.1,180.2,-2,68.5,144.5,-9.5,59.3,110.7,-9.5,59.3,110.7,70.1,173,283.5,262,347.8,394.5
10/22/2018,-14.2,44.7,106.2,11.4,87.4,178.6,-3,67.6,144.1,-11,58,109.7,-11,58,109.7,66.8,169.3,280.5,258.1,348.7,397.8
10/23/2018,-17.1,40.8,102.2,8.2,83.3,174.5,-6,64,140.6,-14,53.9,105.7,-14,53.9,105.7,63.3,166,277,269,358.9,406.4
10/24/2018,-18.9,39.5,102.5,5.5,81.7,174.3,-8,62.6,141.3,-15.8,52.8,106.3,-15.8,52.8,106.3,60.1,162.2,273.3,272.3,360.2,410.8
10/25/2018,-18.4,39.6,102.7,5.8,81.1,174.4,-7,62.9,141.6,-15.3,53,106.5,-15.3,53,106.5,57.3,158.4,269.6,261,349,403.6
10/26/2018,-21.9,35.1,99.1,2.3,77.3,171.7,-10,59,138.3,-18.5,48.9,103,-18.5,48.9,103,55.5,156.6,267.9,256,344.2,400.1
10/29/2018,-20.3,37.6,103,2.2,77,172.5,-10,59.3,139.6,-17.2,50.8,106.8,-17.2,50.8,106.8,53.8,154.1,265.7,238.3,333.5,389.2
10/30/2018,-20.8,36.8,101.4,2,76.9,171.9,-10,57.9,138.4,-17.7,50.2,105.3,-17.7,50.2,105.3,55.1,156.5,268.1,252.9,347.2,399.1
10/31/2018,-19.4,38.4,101.7,2.6,77.6,171.4,-9,59.2,138.8,-16.4,51.5,105.5,-16.4,51.5,105.5,53.9,154.5,266,246.7,342.5,395.6
11/1/2018,-18.9,39.8,103.7,2.2,78.2,172.1,-8,59.8,140.2,-16.5,51.8,106.8,-16.5,51.8,106.8,55.2,156.5,267.9,241.2,337.7,392.1
11/2/2018,-17.5,42.6,106.3,3.4,81.1,173.4,-7,62.3,142.8,-15.5,54.1,109.4,-15.5,54.1,109.4,55,157,270,229.6,331.8,388.5
11/5/2018,-17.3,42.5,105.7,4.4,81.7,173.7,-7,62.4,142.5,-15.3,54.1,109.1,-15.3,54.1,109.1,54,156.4,268.8,227.5,332.3,389.5
11/6/2018,-16.6,43.3,106.7,5.9,82.7,174.9,-6,63.7,143.6,-14.4,55.4,110.2,-14.4,55.4,110.2,55,158.1,270.2,233.9,339.4,393.4
11/7/2018,-15,44.6,107.4,7.6,84.1,176,-5,64.9,144.6,-12.8,56.8,111.2,-12.8,56.8,111.2,56,160,272.5,229.2,333.4,390.5
11/8/2018,-14.3,45.6,108.4,8.2,85.1,177.2,-4,65.8,145.9,-12.1,58,112.6,-12.1,58,112.6,57,160.5,272.5,236,339.4,395.6
11/9/2018,-18,40.6,104.1,5.5,82,175.3,-8,61.3,142,-15.6,53.6,108.7,-15.6,53.6,108.7,56.1,159.6,271.5,237.8,340.1,395.7
11/12/2018,-19.6,39.7,104.8,4.8,82.4,177.6,-9,60.9,143.2,-16.7,53.1,109.6,-16.7,53.1,109.6,56.6,159.8,272,243.8,343.5,398.6
11/13/2018,-18.4,40.8,105.3,5.7,83.3,178.5,-7,62.3,144.1,-15.6,54.1,109.9,-15.6,54.1,109.9,56.6,160.3,272.4,246.8,344.3,400.2
11/14/2018,-19.8,39.7,105,4.1,82.7,178.5,-9,62.2,144.5,-17,52.9,109.7,-17,52.9,109.7,58,161.7,274.3,253.3,348.7,402.1
11/15/2018,-23.7,35.9,102.8,0.3,79.6,177.9,-12,58.8,143.4,-20.3,49.3,107.9,-20.3,49.3,107.9,59.1,162.8,276.8,257.3,348.9,402.1
11/16/2018,-23.2,36.6,103.1,1,80.7,178.9,-12,59.4,143.8,-19.8,50,108.3,-19.8,50,108.3,59.8,163.4,278.1,257.5,348.9,402.5
11/19/2018,-22.5,37.1,104.5,1.8,83.2,181.3,-11,60.4,145.6,-18.9,50.9,109.7,-18.9,50.9,109.7,61.1,164.8,279.6,268,359.5,409
11/20/2018,-23.8,34.9,101.1,0.9,81.4,179.3,-11,59.5,143.7,-20.1,49.8,108,-20.1,49.8,108,60.2,164.5,279,287.7,361.4,412
11/21/2018,-22,37.5,103.8,1.9,82.2,179.7,-9,62.1,146.4,-18.2,52.3,110.8,-18.2,52.3,110.8,58.6,163.2,277.8,264.5,346.8,403.2
11/22/2018,-22.3,36.9,103.6,1.7,82,180.5,-9,61.7,146.1,-18.3,51.7,110.5,-18.3,51.7,110.5,56.8,163.5,278.8,253.5,345.1,404.1
11/23/2018,-24.1,33.9,99.3,0.9,79.2,179.2,-11,58.8,141.8,-20.2,48.8,106.5,-20.2,48.8,106.5,56.6,163,279.1,248.7,340.4,400.5
11/26/2018,-22.4,36,101.6,2.2,80.5,180.6,-9,60,143.6,-19.2,50.3,108.5,-19.2,50.3,108.5,50.1,156,273,237.8,326.6,390.4
11/27/2018,-23.8,34.8,101.5,1,79.2,179.7,-11,59.2,143.7,-21.2,48.6,108.2,-21.2,48.6,108.2,49.1,155.1,274.3,241,328.7,388.6
11/28/2018,-23.8,34.9,101.6,0.9,79.2,180.4,-11,59.4,143.7,-21.4,48.4,107.5,-21.4,48.4,107.5,47.4,154,274,238.7,325.4,384.9
11/29/2018,-26.5,32,99.4,-2,76.3,178.7,-13,56.4,141.4,-24.1,45.3,104.5,-24.1,45.3,104.5,44.3,150.5,270.2,232.8,320.2,382
11/30/2018,-27.1,31.2,98.4,-1.8,75.6,176.6,-14,55.5,140.3,-24.9,44.2,102.8,-24.9,44.2,102.8,44.8,150,267.7,232.6,321,382.7
12/3/2018,-27.6,30.5,97.4,-2.5,76.4,178.1,-15,55.1,138.9,-25.5,43.7,101.8,-25.5,43.7,101.8,44.3,149,267.1,215.4,314.3,377.1
12/4/2018,-30.3,26.1,90.8,-4.6,73.6,173.2,-17,51.3,132.7,-28,40.1,95.7,-28,40.1,95.7,44.3,148.3,265.9,214.1,315.3,378.6
12/5/2018,-29.1,27.5,92.5,-3.9,74.5,174.6,-16,52.8,134.9,-26.6,41.4,97.6,-26.6,41.4,97.6,40.7,145.6,263.7,206.7,305.8,372.5
12/6/2018,-32.2,23.5,87.4,-6.5,72.4,172.2,-18,49.3,130.2,-29.1,38.1,92.9,-29.1,38.1,92.9,41.8,145.8,265.2,226.8,319.9,378.2
12/7/2018,-30.6,24.8,88,-4.7,73.4,172.9,-17,51,131.9,-27.2,39.9,93.7,-27.2,39.9,93.7,40.4,144.8,264.5,221.3,312.8,372.6
12/10/2018,-28.6,24.5,83.8,-2.7,72.8,169.7,-14,51.2,129.3,-25.3,40,89.8,-25.3,40,89.8,39.4,144,263,216.8,310.4,368.8
12/11/2018,-30.2,23.1,82.8,-2.6,74.2,171.6,-16,50.6,130.7,-26.3,39,88.3,-26.3,39,88.3,38.1,143.4,261.4,215.6,311.9,367.4
12/12/2018,-25.5,27.7,85.9,-1.8,75.2,170.7,-11,54.5,133.8,-22.3,42.9,90.9,-22.3,42.9,90.9,38.6,142.6,259.9,205.7,299.8,361
12/13/2018,-27.4,28.3,89.2,-3.2,75.9,173,-14,54.1,136.3,-24.3,43.1,93.8,-24.3,43.1,93.8,36.7,142.1,259.8,199.7,295.3,359.6
12/14/2018,-30.6,25.1,88.5,-5.6,73.8,173.3,-18,50.7,136.2,-27.9,40.6,93.9,-27.9,40.6,93.9,35.3,141,260.3,200.2,293.6,358.4
12/17/2018,-29.8,25.5,88,-4.1,75.6,175,-17,51,135.5,-27,41.1,93.5,-27,41.1,93.5,33.7,139.7,259.4,200.8,295.7,360.1
12/18/2018,-29.6,24.3,85.7,-4.2,73.5,172.2,-17,49.9,133.3,-27,39.9,91.2,-27,39.9,91.2,31.6,137.5,256.9,197.3,293.5,359.8
12/19/2018,-30.1,23.8,85.9,-4.1,75.6,174.5,-17,49.1,133.6,-27.6,39.1,91.1,-27.6,39.1,91.1,31,137.5,256.9,181.7,276.9,352.6
12/20/2018,-30.6,22.7,83.2,-4,74.2,172.3,-18,47.7,130.6,-28.2,37.5,88.3,-28.2,37.5,88.3,30.3,137.1,256.1,176.2,273.4,353.2
12/21/2018,-30.3,24.7,86.7,-3.4,76.4,174.5,-17,49.6,133,-27.7,39.3,90,-27.7,39.3,90,31.1,139.7,258.9,184.7,282.7,356
12/24/2018,-30.3,24.7,86.7,-3.5,76.4,174.5,-17,49.6,133,-27.8,39.3,90,-27.8,39.3,90,31.1,139.7,258.9,184.7,282.7,356
12/25/2018,-30.3,24.7,86.7,-3.5,76.4,174.5,-17,49.6,133,-27.8,39.3,90,-27.8,39.3,90,31.1,139.7,258.9,184.7,282.7,356
12/26/2018,-30.3,24.7,86.7,-3.5,76.4,174.5,-17,49.6,133,-27.8,39.3,90,-27.8,39.3,90,31.1,139.7,258.9,184.7,282.7,356
12/27/2018,-32.8,22.8,86.1,-4.6,76.1,175,-20,47.5,132.1,-30.2,37.2,89.6,-30.2,37.2,89.6,30.2,138.2,257.8,181.5,274.4,352.3
12/28/2018,-31.9,23.8,87.1,-3.7,76.8,176,-19,48.4,133,-29.1,38.3,90.8,-29.1,38.3,90.8,33.1,141.3,260.5,179.7,273.9,352.8
12/31/2018,-32,23.9,87.1,-3.7,76.8,176,-19,48.4,133,-29.2,38.3,90.8,-29.2,38.3,90.8,33.1,141.3,260.5,179.7,273.9,352.8
1/1/2019,-32,23.9,87.1,-3.7,76.8,176,-19,48.4,133,-29.2,38.3,90.8,-29.2,38.3,90.8,33.1,141.3,260.5,179.7,273.9,352.8
1/2/2019,-37.4,16.4,79.6,-5.8,70.8,172,-23,41.7,126.6,-32.5,31.6,83.3,-32.5,31.6,83.3,33.3,139.9,258.8,175.1,269,350.4
1/3/2019,-38.8,15.1,80,-6.9,70.9,172.6,-25,41.6,129.2,-33.7,30.6,83.8,-33.7,30.6,83.8,37,142.6,262.4,189.8,285.8,360.2
1/4/2019,-34.8,20.6,85.3,-3.2,75.3,176.1,-21,47,133.5,-30.1,35.3,88.9,-30.1,35.3,88.9,39.3,147.2,266.7,188.2,289.7,365.2
1/7/2019,-33.1,21.9,86.3,-1,78,178.9,-19,48.6,135.3,-29.4,36.7,89.8,-29.4,36.7,89.8,40.3,149.8,269,190.2,289.7,368
1/8/2019,-32.3,22.5,86.7,-0.8,78,177.1,-18,49.5,134.7,-29.1,37.2,90,-29.1,37.2,90,41.6,151.1,270.7,193.8,295.2,373.2
1/9/2019,-33.3,27.6,86.3,-2.6,76,172.8,-19,49,133.7,-29.9,36.5,89.6,-29.9,36.5,89.6,40.1,148.9,269.8,185.7,287.6,368.2
1/10/2019,-35.1,25.3,84.6,-5.3,72,170.1,-21,46.9,132.3,-31.6,34.3,87.9,-31.6,34.3,87.9,37.7,144.9,266.4,188,288.7,370
1/11/2019,-35.4,23.7,83.8,-5.7,71.2,169.2,-21,45.5,131.4,-31.9,33.2,87,-31.9,33.2,87,38.8,144.2,263.5,182.1,285.1,368.9
1/14/2019,-36.8,22.8,83.3,-7.6,69,167.6,-22,44.5,130.7,-33.1,32.7,86.5,-33.1,32.7,86.5,36.5,141.6,261.1,178.4,284.1,368.7
1/15/2019,-39.8,20.4,81.9,-10.4,67.1,166.6,-25,41.9,128.9,-35.5,30.9,85.5,-35.5,30.9,85.5,33.8,138.7,258.9,177.6,287.2,373.5
1/16/2019,-37.4,22.2,83.6,-8.9,68.4,169.2,-23,43.4,130.1,-33.2,32.7,87.2,-33.2,32.7,87.2,31.9,137.3,259.7,163.2,275.3,365.1
1/17/2019,-35.4,24.1,84.7,-8.2,68.8,170.5,-21,44.8,130.7,-31.7,34.3,88.7,-31.7,34.3,88.7,29.3,136.1,257.2,162.4,276.3,364.2
1/18/2019,-33.5,26.1,86.8,-6.3,70.1,172.4,-19,46.2,132,-30.5,36,90.6,-30.5,36,90.6,27.5,134.4,256.5,157.5,272.9,359.7
1/21/2019,-34.1,25.3,86.3,-7.3,69.7,172.3,-20,45.4,131.8,-31.1,35.4,90,-31.1,35.4,90,30.3,136.3,258.9,161.2,275.7,361.7
1/22/2019,-35.7,23.4,83.6,-8.5,68.6,170.2,-21,44,129.5,-32.3,34,87.6,-32.3,34,87.6,27.9,133.2,254.8,160.4,273.9,360.2
